"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045619","regulation of lymphocyte differentiation","2/148","126/8671",0.0158730158730159,0.92996567996568,-0.104348045207722,0.637801430146889,0.769859152089417,0.714946826454058,"Ada/Cd74",2
"GO:0060491","regulation of cell projection assembly","2/148","126/8671",0.0158730158730159,0.92996567996568,-0.104348045207722,0.637801430146889,0.769859152089417,0.714946826454058,"Aqp1/Wdpcp",2
"GO:0009410","response to xenobiotic stimulus","4/148","255/8671",0.0156862745098039,0.919024907260201,-0.172946924381659,0.637817707442891,0.769859152089417,0.714946826454058,"Dpep1/Rb1/mt-Nd1/mt-Cytb",4
"GO:0002444","myeloid leukocyte mediated immunity","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"H2-T23",1
"GO:0006029","proteoglycan metabolic process","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Sulf2",1
"GO:0009408","response to heat","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Lrp11",1
"GO:0030216","keratinocyte differentiation","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Sprr2b",1
"GO:0042102","positive regulation of T cell proliferation","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"H2-T23",1
"GO:0042632","cholesterol homeostasis","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Gramd1b",1
"GO:0050764","regulation of phagocytosis","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Cd36",1
"GO:0050848","regulation of calcium-mediated signaling","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Ada",1
"GO:0070972","protein localization to endoplasmic reticulum","1/148","59/8671",0.0169491525423729,0.993014200641319,-0.0070947037480218,0.63910577103109,0.769859152089417,0.714946826454058,"Get4",1
"GO:0050801","monoatomic ion homeostasis","5/148","319/8671",0.0156739811912226,0.918304668304668,-0.195903187031015,0.640059185325184,0.770646833805193,0.715678324600728,"Grina/Calm1/Atp6v0c/Trf/B2m",5
