"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RECQL",3.42936436226637e-12,0.0745605620651709,0.295,0.181,6.85872872453274e-08
"TMCO1",2.98461017135745e-06,0.0744935013989386,0.66,0.539,0.059692203427149
"GPSM3",0.000158049397805444,0.0744251193416985,0.902,0.81,1
"PWP1",2.48916827223326e-11,0.0744243948359258,0.286,0.176,4.97833654446653e-07
"NUB1",1.23122036038069e-07,0.0744082846726485,0.393,0.284,0.00246244072076137
"TRAPPC4",3.37476049227955e-11,0.074376596560675,0.406,0.273,6.7495209845591e-07
"SELL",7.17300215595168e-08,0.0742824175453158,0.206,0.13,0.00143460043119034
"PBDC1",5.54001112888107e-09,0.0742494030646139,0.437,0.315,0.000110800222577621
"CSK",2.34026462807734e-10,0.0742228765575639,0.457,0.323,4.68052925615469e-06
"MBD4",2.70297524622221e-10,0.0741265853674451,0.313,0.204,5.40595049244442e-06
"LUC7L3",1.91119542267851e-09,0.07411448453383,0.394,0.272,3.82239084535702e-05
"CLECL1",8.60770186384126e-08,0.0741127668081428,0.274,0.188,0.00172154037276825
"ARMCX6",7.56600310071865e-10,0.0741040946306907,0.416,0.289,1.51320062014373e-05
"CAPN2",9.65714756153387e-09,0.0740892550662646,0.47,0.34,0.000193142951230677
"MYCBP2",6.89726442200736e-08,0.0740846066649966,0.389,0.284,0.00137945288440147
"RAB18",6.90191077471281e-08,0.074077376300263,0.512,0.386,0.00138038215494256
"APIP",4.17325281364313e-11,0.0740385001738092,0.397,0.268,8.34650562728626e-07
"TPR",1.00398944396204e-09,0.0740291228087147,0.423,0.297,2.00797888792409e-05
"ADSS",1.73910521124032e-10,0.0739767313048005,0.341,0.223,3.47821042248064e-06
"UBE2N",2.62471066856185e-07,0.0739564152872662,0.689,0.553,0.00524942133712369
"TBC1D22A",9.84075404908905e-11,0.0738832469549447,0.312,0.199,1.96815080981781e-06
"CDK5",6.01349594657402e-13,0.073834098872468,0.286,0.169,1.2026991893148e-08
"LYRM4",2.81631206189816e-12,0.0738140301629884,0.384,0.25,5.63262412379632e-08
"CYB561D2",2.45128829923651e-09,0.073803266615236,0.414,0.293,4.90257659847302e-05
"GLA",0.00431782117791642,0.0737981213832597,0.678,0.58,1
"PRELID3B",5.73234648994604e-09,0.0737877906610077,0.408,0.289,0.000114646929798921
"PPP5C",2.92161190257154e-14,0.0736846172014142,0.171,0.079,5.84322380514308e-10
"KIF5B",1.20994789812639e-07,0.0735727906600732,0.688,0.549,0.00241989579625278
"UFD1L",3.71804020198061e-07,0.073540644711985,0.592,0.46,0.00743608040396123
"COMMD10",2.46481674795717e-10,0.0735392023257191,0.301,0.195,4.92963349591434e-06
"TMA16",7.67157774159719e-13,0.0735171092914397,0.237,0.133,1.53431554831944e-08
"MRPL32",1.50370251643995e-11,0.0735147702173441,0.369,0.242,3.00740503287989e-07
"CEBPZ",7.9737335502779e-13,0.0735104680193026,0.243,0.137,1.59474671005558e-08
"JMJD8",4.47310720336256e-14,0.0734559843196909,0.19,0.093,8.94621440672512e-10
"TRPM4",2.62794036399143e-05,0.0733451424323758,0.141,0.091,0.525588072798286
"CUEDC2",1.32355446392681e-08,0.0732973833517461,0.497,0.367,0.000264710892785362
"UTP18",2.0617907995412e-11,0.0732192361647639,0.306,0.192,4.12358159908241e-07
"SBDS",8.11683027261928e-07,0.0731617465090681,0.572,0.446,0.0162336605452386
"MAD2L1",5.54078175798274e-12,0.0730609059423293,0.118,0.05,1.10815635159655e-07
"GSTZ1",8.54816188772675e-11,0.0729441725153511,0.287,0.181,1.70963237754535e-06
"NUDT3",2.68427542806165e-08,0.0729329669886757,0.528,0.399,0.00053685508561233
"IMP3",1.21655433100801e-08,0.0728443964282342,0.425,0.302,0.000243310866201602
"SLC8A1",9.61121618059335e-08,0.0728436597700305,0.46,0.34,0.00192224323611867
"MAP2K2",8.46211809902664e-10,0.0728381166049616,0.437,0.308,1.69242361980533e-05
"OPN3",1.10020788739075e-07,0.0727699695211335,0.35,0.253,0.00220041577478149
"EIF4G2",7.40486630950818e-05,0.072724849016101,0.878,0.792,1
"IFI44",1.56587885488355e-10,0.0726836580072275,0.452,0.313,3.13175770976711e-06
"PRKDC",6.49027395577646e-12,0.0726574425864219,0.258,0.15,1.29805479115529e-07
"CTLA4",6.1270570453347e-06,0.0726149758250738,0.144,0.091,0.122541140906694
"PHF11",1.95038880042857e-10,0.0725744969632313,0.389,0.268,3.90077760085714e-06
"RPS4X",0.000685853762767654,0.0725743131840195,0.999,0.997,1
"TUBG1",2.98661740787794e-12,0.0725565425694963,0.204,0.11,5.97323481575587e-08
"MAP4K1",4.54965786643304e-12,0.0725467968415575,0.168,0.084,9.09931573286608e-08
"GMFG",0.000602601260957015,0.0725027597368078,0.935,0.863,1
"CALCOCO2",3.81418898268596e-11,0.0724043864219166,0.337,0.217,7.62837796537193e-07
"RPS6KA1",9.88014813744365e-11,0.0723913959942556,0.362,0.238,1.97602962748873e-06
"TMEM219",0.000145574014224753,0.0723564497376328,0.829,0.709,1
"SNAPC5",2.01991871034111e-12,0.0723349518166325,0.262,0.153,4.03983742068221e-08
"PPCS",5.37813524161858e-09,0.0722595657311803,0.522,0.384,0.000107562704832372
"MED28",2.23365382277878e-07,0.0722193772433184,0.478,0.365,0.00446730764555756
"AHSA1",4.26791697470268e-09,0.0722185678756643,0.507,0.366,8.53583394940535e-05
"MIIP",2.3410401093028e-09,0.0721975442252018,0.334,0.226,4.6820802186056e-05
"KLHDC3",8.49136896696386e-09,0.072197381673781,0.396,0.281,0.000169827379339277
"TOB1",6.00972084067451e-05,0.0721648398662758,0.391,0.305,1
"FLII",1.01749954836062e-09,0.0721640333332458,0.408,0.284,2.03499909672123e-05
"GOT1",1.32307844519537e-12,0.0720957083516488,0.187,0.096,2.64615689039075e-08
"FBXO7",4.33183293862156e-08,0.072077489691699,0.491,0.362,0.000866366587724311
"UBE2F",1.56427089724468e-06,0.0720700733658887,0.63,0.498,0.0312854179448935
"IFI6",4.60282777530265e-05,0.0720613079690891,0.864,0.753,0.920565555060529
"DCAF7",7.96552623892687e-08,0.0720454355992116,0.433,0.321,0.00159310524778537
"WDR77",1.72844102196585e-12,0.0720317630111815,0.207,0.111,3.4568820439317e-08
"ARF1",3.00635739644606e-05,0.0720098206985713,0.917,0.884,0.601271479289212
"EI24",4.54810445672489e-11,0.0719788720881717,0.351,0.229,9.09620891344977e-07
"ABHD12",0.000111758366724262,0.0719687801212876,0.63,0.523,1
"USMG5",0.00190241262676939,0.0719627622041961,0.929,0.867,1
"ATPIF1",9.71788479193994e-06,0.0719152464120827,0.785,0.644,0.194357695838799
"CYB5R3",7.73242891995965e-08,0.0719144708198393,0.572,0.434,0.00154648578399193
"SNX1",1.77235631504242e-11,0.071872065795577,0.397,0.263,3.54471263008483e-07
"GCSH",9.01739414497073e-13,0.0718349910971969,0.237,0.132,1.80347882899415e-08
"SNW1",3.9981036116046e-12,0.0717210648713163,0.442,0.295,7.99620722320921e-08
"LMNA",0.0521384020722835,0.071657612422809,0.905,0.862,1
"DDX24",5.10068054858143e-06,0.0716503640914857,0.648,0.525,0.102013610971629
"CD2BP2",3.59474285869474e-09,0.0716164130421886,0.469,0.34,7.18948571738948e-05
"SERPINB1",4.72686765838474e-05,0.0715270774041541,0.886,0.794,0.945373531676948
"TIMM17B",1.25338971429165e-09,0.0715064216257877,0.447,0.313,2.50677942858331e-05
"DYRK4",9.7124935006573e-13,0.07148808508212,0.242,0.136,1.94249870013146e-08
"SPCS3",3.12359967836467e-05,0.0714222703534737,0.801,0.677,0.624719935672934
"EIF4B",2.0861524057231e-06,0.071415038777117,0.59,0.469,0.0417230481144619
"SUPT16H",1.05651519649039e-11,0.0713591244852308,0.284,0.172,2.11303039298078e-07
"IRF3",3.06736639973967e-11,0.0712231144474544,0.344,0.22,6.13473279947935e-07
"IMMT",3.32142290970739e-11,0.0712188220314263,0.382,0.253,6.64284581941478e-07
"KRT17",0.000107827240621774,0.0711262625962605,0.571,0.463,1
"RSRC2",1.58184907750594e-08,0.0711051271323683,0.575,0.431,0.000316369815501189
"ATP6V1D",1.27058320953833e-07,0.0709506989891887,0.549,0.42,0.00254116641907667
"TNNI2",2.11935983165244e-05,0.070918428882721,0.159,0.107,0.423871966330488
"ZWINT",9.90547856454365e-08,0.070917087876161,0.144,0.083,0.00198109571290873
"IKZF1",1.24803308276567e-11,0.0709034180312156,0.371,0.241,2.49606616553135e-07
"RWDD4",8.05652503075163e-11,0.070838531773676,0.288,0.179,1.61130500615033e-06
"FAM195B",5.90519960931866e-07,0.0708297864786613,0.652,0.518,0.0118103992186373
"NUCB1",0.000148203203036839,0.0705256510798771,0.772,0.665,1
"NAGPA",1.57183432073062e-11,0.0704708033877475,0.286,0.176,3.14366864146125e-07
"PNN",3.13981751050478e-10,0.0704207729797087,0.421,0.293,6.27963502100956e-06
"BRI3",0.00207072872523475,0.070349737610176,0.837,0.747,1
"VTI1B",7.95569191250095e-08,0.0702911228819377,0.583,0.443,0.00159113838250019
"TXNDC12",1.48870472373013e-06,0.0702458816830654,0.621,0.491,0.0297740944746025
"CCNC",8.41266965508564e-11,0.0702340647942113,0.321,0.206,1.68253393101713e-06
"PLTP",0.163054555405016,0.0700896939380458,0.46,0.431,1
"C1orf35",1.16309210817297e-09,0.0700658034945177,0.325,0.215,2.32618421634593e-05
"SIRT2",6.89744402313357e-08,0.0699173349868072,0.48,0.356,0.00137948880462671
"COPS8",4.94865077044446e-14,0.069892820332783,0.353,0.213,9.89730154088891e-10
"MRPS18C",2.92592889154774e-10,0.0698823546436912,0.517,0.37,5.85185778309548e-06
"SYPL1",5.3232411630653e-09,0.069878650220089,0.429,0.306,0.000106464823261306
"USP14",5.37774093615866e-12,0.0698592907361674,0.319,0.197,1.07554818723173e-07
"ACBD6",4.59158162262226e-11,0.0698531992737432,0.271,0.165,9.18316324524451e-07
"NCBP2-AS2",4.27116421956699e-10,0.0698397345619065,0.299,0.192,8.54232843913398e-06
"C21orf59",2.79962497936849e-14,0.0698327403568242,0.254,0.137,5.59924995873699e-10
"EIF2AK2",7.32360082921253e-07,0.0697883222152338,0.396,0.298,0.0146472016584251
"NDUFAF1",1.02205611701857e-15,0.0697113589085389,0.21,0.1,2.04411223403714e-11
"AFG3L2",1.6150583700757e-11,0.0696772432841568,0.273,0.166,3.23011674015139e-07
"BLVRA",1.16198866403374e-05,0.0696660203581425,0.629,0.521,0.232397732806748
"SVIP",2.80121995391818e-07,0.0696351614542489,0.261,0.181,0.00560243990783636
"NELFE",2.5721728290011e-09,0.0696138167249994,0.507,0.36,5.1443456580022e-05
"AGPAT2",2.39279369446286e-07,0.0695624207417216,0.584,0.445,0.00478558738892572
"HS3ST1",0.00150392468950741,0.0695501111543939,0.214,0.167,1
"HSPA9",1.45825236909539e-06,0.0695160317001673,0.601,0.471,0.0291650473819078
"DPM1",6.46127166939579e-12,0.0694093094198938,0.452,0.304,1.29225433387916e-07
"DCUN1D5",9.27313410084391e-13,0.0693597097842698,0.281,0.166,1.85462682016878e-08
"UXT",1.09005911935443e-05,0.0693452426121146,0.835,0.714,0.218011823870886
"UCK2",1.76996142822239e-13,0.0692982563313841,0.17,0.08,3.53992285644478e-09
"COX17",0.000165825728803816,0.0692765976103427,0.792,0.679,1
"MKKS",1.47660528635531e-08,0.0692536047821732,0.444,0.32,0.000295321057271061
"DERL2",5.86153327770596e-08,0.0692525904308743,0.459,0.34,0.00117230665554119
"CD276",1.55166312402004e-07,0.069238698886283,0.393,0.289,0.00310332624804009
"HLA-DRA",0.00554585030980581,0.0692268069001214,1,1,1
"IGFLR1",1.78565002370575e-10,0.0692255283587514,0.381,0.257,3.57130004741149e-06
"NRBF2",1.48970415044709e-08,0.0691998067851557,0.367,0.258,0.000297940830089419
"CBX5",1.0514873894856e-09,0.0691767889778237,0.263,0.165,2.1029747789712e-05
"ITM2A",4.25624315237317e-05,0.0691673533339885,0.167,0.114,0.851248630474635
"ALKBH7",3.58618740869338e-06,0.0691619548448421,0.69,0.575,0.0717237481738675
"TCEAL4",4.00513709794978e-07,0.0691332151178053,0.481,0.362,0.00801027419589955
"ATAD3A",2.45231547158582e-15,0.0691302597064978,0.182,0.083,4.90463094317165e-11
"AKIP1",2.71681910615985e-10,0.0691285518433934,0.35,0.233,5.43363821231971e-06
"ASGR1",2.16715175634468e-08,0.069013628790553,0.223,0.141,0.000433430351268937
"NUDT21",1.61678974215133e-08,0.0689981772966147,0.468,0.342,0.000323357948430266
"FKBP2",3.92677722372565e-05,0.0689873541256287,0.81,0.691,0.785355444745131
"CCDC25",2.82094505031523e-09,0.0689839932682982,0.331,0.223,5.64189010063046e-05
"ASL",4.92367478611145e-11,0.0689396085436879,0.29,0.18,9.84734957222291e-07
"NDUFAF4",4.87039976268596e-12,0.0689326786379045,0.222,0.123,9.74079952537192e-08
"WIPI2",1.54839938598286e-06,0.0689138700469515,0.469,0.365,0.0309679877196573
"LBR",1.13428932988311e-10,0.0688770978908857,0.272,0.168,2.26857865976621e-06
"LRRFIP1",0.0189606637892863,0.0688712277549863,0.842,0.769,1
"ERAL1",5.34174608131976e-14,0.0688017782252782,0.191,0.094,1.06834921626395e-09
"SHKBP1",7.65829875246739e-08,0.0687006589817521,0.598,0.454,0.00153165975049348
"SLC39A1",1.63552879379599e-06,0.0686909848913939,0.561,0.441,0.0327105758759197
"RPS6KA4",4.3294491853375e-10,0.0686349367623523,0.281,0.177,8.658898370675e-06
"CYTIP",0.000165067958838665,0.0686296612378329,0.577,0.481,1
"COA3",5.39586945893114e-10,0.0686053481443012,0.512,0.364,1.07917389178623e-05
"VARS",7.19919706858027e-13,0.068592694255388,0.192,0.097,1.43983941371605e-08
"ALG2",2.82734272877363e-09,0.0685856262520001,0.28,0.182,5.65468545754725e-05
"LAG3",0.00108587243034437,0.0685428729344734,0.399,0.326,1
"PAK2",7.50101158199694e-07,0.0685143897481313,0.586,0.459,0.0150020231639939
"SDHA",5.41183865277709e-09,0.0685040066463981,0.354,0.247,0.000108236773055542
"RALA",0.00163917878758732,0.0684526434128028,0.853,0.755,1
"WDR46",3.60547668577687e-11,0.0683916844913903,0.24,0.141,7.21095337155374e-07
"PRMT2",1.31171252993896e-06,0.0683906317326646,0.572,0.449,0.0262342505987792
"H2AFX",1.022841461543e-07,0.0682612519780649,0.32,0.223,0.00204568292308599
"MTHFD1",1.7793069837485e-12,0.0681812417385489,0.186,0.096,3.55861396749699e-08
"TOR1A",3.28064715027541e-11,0.0681771514807469,0.408,0.272,6.56129430055083e-07
"GNB1",7.04502176449752e-06,0.0681736596813458,0.735,0.603,0.14090043528995
"DNAJC7",1.1306674350875e-06,0.0681580366780856,0.557,0.441,0.02261334870175
"GTF2F2",6.33356135914893e-09,0.0680779930504666,0.317,0.214,0.000126671227182979
"SIGLEC7",8.76324462923986e-09,0.0678498552390198,0.331,0.225,0.000175264892584797
"CLEC11A",0.000355524168140253,0.0677887729083496,0.387,0.311,1
"ACTR2",0.000193969755551248,0.0677849980184833,0.863,0.75,1
"ACADVL",1.29644373063096e-05,0.067774119193315,0.684,0.568,0.259288746126193
"PSMD2",3.52378701916841e-08,0.0677561715057319,0.542,0.412,0.000704757403833681
"IL12RB1",4.77705830859906e-09,0.0677031131252875,0.263,0.169,9.55411661719812e-05
"ICT1",6.0355199716752e-12,0.0676732660349094,0.279,0.167,1.20710399433504e-07
"CDKN3",2.89983839866385e-10,0.0676203198473494,0.119,0.055,5.79967679732771e-06
"SNX8",1.03459901748628e-06,0.0675855098692103,0.603,0.479,0.0206919803497255
"TIMM50",4.57226708394593e-11,0.0675117177102775,0.391,0.261,9.14453416789186e-07
"OCIAD2",1.30012362385704e-08,0.0674899777667652,0.287,0.192,0.000260024724771408
"CLPTM1",3.88788245284485e-08,0.0674719142262374,0.493,0.366,0.000777576490568971
"EIF2AK1",1.95720871767547e-09,0.0674648603625473,0.342,0.232,3.91441743535095e-05
"RPF1",9.32677197995514e-10,0.0674168914824606,0.281,0.182,1.86535439599103e-05
"PLEK2",4.48993359285525e-07,0.0673017764737803,0.178,0.112,0.0089798671857105
"CD1D",7.64917824365307e-10,0.0673014917195486,0.127,0.062,1.52983564873061e-05
"DCAF11",8.54495666568592e-10,0.0672923559245225,0.298,0.195,1.70899133313718e-05
"DKC1",4.36484068581243e-12,0.0672364985671363,0.227,0.127,8.72968137162485e-08
"PDXK",0.00042549621051388,0.0672251013396457,0.672,0.582,1
"ERGIC2",4.49679206794612e-09,0.067158538007308,0.314,0.212,8.99358413589225e-05
"SNX6",1.04488173312579e-05,0.0671542830829152,0.623,0.504,0.208976346625158
"TRIAP1",5.20798584729602e-13,0.0671443886728058,0.258,0.149,1.0415971694592e-08
"CMC2",6.87127237909218e-07,0.0671404765697896,0.488,0.367,0.0137425447581844
"FAAP20",5.05184533023516e-06,0.0670409390788544,0.673,0.539,0.101036906604703
"PTPRA",2.29561562459987e-10,0.0669839256004303,0.266,0.165,4.59123124919974e-06
"SCAF11",1.91324705564689e-06,0.0669510140979895,0.581,0.449,0.0382649411129378
"SF3B3",2.9498078733133e-10,0.0669424291901076,0.19,0.107,5.8996157466266e-06
"PTPMT1",1.50065135825524e-08,0.0668988787398167,0.399,0.282,0.000300130271651048
"TCF25",4.11095084213933e-05,0.0668889214148791,0.748,0.625,0.822190168427867
"ATP6AP2",0.00885436332050161,0.0668806868635348,0.836,0.745,1
"EXOSC4",1.24054835013758e-08,0.0668127835766203,0.298,0.202,0.000248109670027515
"EIF3B",2.05358345587646e-09,0.0667719750916027,0.298,0.196,4.10716691175292e-05
"U2SURP",4.58523111471859e-08,0.0667676766696852,0.359,0.254,0.000917046222943718
"SNX4",5.20244165585156e-12,0.0667376391277341,0.307,0.189,1.04048833117031e-07
"ABCE1",3.94238825898301e-13,0.0666826390451834,0.217,0.115,7.88477651796601e-09
"ALKBH3",7.94705201878236e-13,0.0666795663346441,0.192,0.099,1.58941040375647e-08
"CD3E",0.000275410733402876,0.0666286264156079,0.26,0.2,1
"SPAG7",2.98187642015376e-06,0.0665829569069171,0.6,0.482,0.0596375284030752
"AIF1",0.0357911504105101,0.0665669814362206,0.976,0.958,1
"PSTPIP1",5.70758524858455e-09,0.066553878367452,0.298,0.197,0.000114151704971691
"DRG2",9.31921571641655e-12,0.0665277760854051,0.239,0.137,1.86384314328331e-07
"STARD3",9.60625233943344e-09,0.0664907417639398,0.414,0.293,0.000192125046788669
"CIAO1",3.81569905595927e-09,0.0664069974185312,0.331,0.221,7.63139811191854e-05
"ZNF207",2.3930775146214e-07,0.0663503863410495,0.617,0.475,0.00478615502924281
"CYLD",6.98958120253916e-08,0.0662768111103578,0.482,0.354,0.00139791624050783
"EMG1",3.90143862967035e-11,0.0662703078739709,0.254,0.153,7.8028772593407e-07
"LRRC59",5.94045141541838e-08,0.0662646210561154,0.556,0.429,0.00118809028308368
"LYAR",2.38350322449712e-08,0.0662130934122085,0.276,0.183,0.000476700644899423
"FIP1L1",1.6535797367518e-11,0.066122950810696,0.245,0.143,3.3071594735036e-07
"SCYL1",2.7095575837478e-09,0.0661133270055115,0.295,0.193,5.4191151674956e-05
"CSDE1",5.6758568835405e-06,0.0661121373894464,0.763,0.61,0.11351713767081
"ARHGAP18",4.38721248859863e-05,0.066077278760924,0.63,0.506,0.877442497719727
"TPMT",2.32319473880136e-07,0.0660691366966393,0.53,0.404,0.00464638947760271
"THOC2",2.49369397638479e-09,0.0660556828557768,0.316,0.212,4.98738795276959e-05
"RPLP2",0.00250994584497045,0.0660489550985055,1,1,1
"RNMT",7.08889585289499e-09,0.0659217255422914,0.347,0.237,0.0001417779170579
"TSEN15",1.01070899142823e-11,0.0659204406374118,0.229,0.13,2.02141798285647e-07
"ECI2",7.34394327770611e-13,0.0658957152791388,0.257,0.145,1.46878865554122e-08
"SDHAF3",1.3865546109376e-13,0.0658598669723644,0.199,0.101,2.77310922187519e-09
"PXDC1",0.000413995113339074,0.0658333380504562,0.368,0.297,1
"RBM28",5.75954759084248e-13,0.0657635515046106,0.154,0.071,1.1519095181685e-08
"SPCS2",3.49026049437335e-05,0.0657630606617474,0.839,0.72,0.698052098874671
"CIAPIN1",5.2580599585714e-13,0.0657504142150913,0.249,0.141,1.05161199171428e-08
"ROMO1",0.00057810846540775,0.0657276948512806,0.794,0.673,1
"PON2",1.04320339928841e-10,0.0656982176133646,0.235,0.139,2.08640679857681e-06
"BCL7B",5.68728031235125e-09,0.0656766629751337,0.485,0.348,0.000113745606247025
"CFDP1",9.87117033252238e-10,0.0656753189641371,0.385,0.263,1.97423406650448e-05
"SURF1",4.48320789555311e-07,0.0656563837994204,0.577,0.432,0.00896641579110622
"SCNM1",4.71047835077666e-09,0.0656113848434096,0.508,0.362,9.42095670155333e-05
"IDI1",1.50849101947864e-07,0.0655571251472696,0.467,0.346,0.00301698203895728
"BUB3",3.69022495951387e-08,0.0655514491411062,0.414,0.299,0.000738044991902773
"ROGDI",8.40223402956478e-09,0.0655200447516138,0.295,0.198,0.000168044680591296
"RNF181",0.000169174872850067,0.0655056275741963,0.839,0.732,1
"CLEC2D",9.61977658845005e-06,0.0654962959786771,0.255,0.184,0.192395531769001
"MICU2",2.1331017383543e-10,0.0654293532502296,0.23,0.137,4.26620347670861e-06
"TUBGCP2",2.42589309648095e-10,0.0654284667935874,0.396,0.264,4.8517861929619e-06
"GLOD4",1.58923895940856e-09,0.0653848663913218,0.319,0.213,3.17847791881711e-05
"PIGX",5.54926987553936e-11,0.065384028766507,0.228,0.132,1.10985397510787e-06
"HMGB3",1.62994036534757e-07,0.0653311507915404,0.257,0.171,0.00325988073069514
"RABL6",4.15170087393164e-11,0.0652895621661476,0.283,0.174,8.30340174786329e-07
"PITHD1",1.74888634736078e-08,0.0652864280890999,0.39,0.279,0.000349777269472156
"PCK2",4.37331331069968e-10,0.0652851191203343,0.241,0.147,8.74662662139937e-06
"GPI",1.10435944779154e-08,0.0652741184505348,0.48,0.351,0.000220871889558309
"MRTO4",6.78537005518902e-11,0.0652611778596679,0.25,0.152,1.3570740110378e-06
"SRSF8",1.9599136417328e-08,0.0652406794329914,0.217,0.136,0.00039198272834656
"GAS6",2.22149155637124e-06,0.0652238501095889,0.458,0.348,0.0444298311274247
"EXOSC3",3.06033528387644e-10,0.0651956833968402,0.227,0.134,6.12067056775289e-06
"MRPL18",6.45973840941473e-05,0.0651716366273605,0.638,0.524,1
