"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGHGP",0.110143949014965,0.0960834081691035,0.096,0.115,1
"H3F3B",0.0194097529664096,0.0956878466526927,0.999,0.998,1
"MDM2",0.0425033202788281,0.0956185567373513,0.202,0.184,1
"TMEM120A",0.835306438115617,0.0952909187431368,0.239,0.254,1
"PRDM1",0.87103786316952,0.0950242175875677,0.35,0.38,1
"CD59",0.359643484112585,0.094982499888457,0.702,0.776,1
"TRAF1",0.748472581510018,0.0948426003427297,0.391,0.412,1
"NFKBIZ",0.980129098495226,0.0945162182491213,0.621,0.686,1
"RASSF3",0.32373830182852,0.094268493052889,0.329,0.343,1
"CPD",0.162323716269963,0.0941298630218184,0.169,0.159,1
"LINC-PINT",0.240085436941103,0.0935947119219922,0.284,0.283,1
"NFIL3",0.261714064529593,0.0934046060290506,0.313,0.32,1
"TPT1",5.19605145881373e-05,0.0928446606517328,0.999,1,1
"PID1",0.909843704238477,0.092733016501433,0.153,0.158,1
"ZBTB43",0.635513848816664,0.0924726326333976,0.306,0.345,1
"NUFIP2",0.747401702054936,0.0923000760633707,0.297,0.337,1
"PAPSS2",0.357968719714699,0.0917424421514018,0.241,0.242,1
"ANKRD28",0.640941790668291,0.091582574157976,0.306,0.339,1
"STAT4",0.74752484624482,0.0914038496783034,0.271,0.284,1
"MAPKAPK2",0.541828422066645,0.0913457316833625,0.42,0.457,1
"MIR155HG",0.513486463781815,0.0912456360943917,0.311,0.316,1
"SPAG9",0.722779189470094,0.0911719346147136,0.471,0.528,1
"EGR2",0.871633223135854,0.09109898560738,0.167,0.174,1
"FCGR3A",0.912807060317547,0.0908762064309894,0.617,0.671,1
"NOTCH2",0.419908045196544,0.0908250262317393,0.18,0.181,1
"PDLIM7",0.654756194231652,0.090745032051369,0.387,0.429,1
"MAFB",0.763428502073607,0.090101672088704,0.537,0.576,1
"TWISTNB",0.00130961966819749,0.0900395148797133,0.393,0.477,1
"MTSS1",0.0363949807215153,0.0899408157549171,0.172,0.152,1
"RNF13",0.331641544669921,0.0897111855925089,0.576,0.63,1
"CREG1",0.0572086874047969,0.089516366946615,0.745,0.769,1
"TYROBP",0.00025638725574421,0.0895045805131387,1,0.999,1
"MSANTD3",0.289087219099146,0.0893139212683279,0.165,0.16,1
"MT-CO2",0.00552567641385796,0.0891441557050623,0.999,0.999,1
"DAB2",0.436933042326886,0.0889313163324928,0.473,0.493,1
"IFRD1",0.597594955544311,0.0883035202463128,0.442,0.504,1
"SPATA13",0.879948064015131,0.0883020061618183,0.173,0.186,1
"BCL6",0.256848752975014,0.0879253908395145,0.203,0.2,1
"ATP1B3",0.00791520640445187,0.0877695144670287,0.919,0.946,1
"DNAJB9",0.369805710902532,0.0875873746081968,0.394,0.438,1
"IGF2R",0.247560343511838,0.0874261732140089,0.304,0.309,1
"PLEKHB2",0.703808149610991,0.0872344594982256,0.61,0.69,1
"EIF5",0.976109580884226,0.086945640428348,0.74,0.806,1
"DOK3",0.260013788470664,0.0867217358859614,0.267,0.267,1
"DNTTIP2",0.072332561083123,0.0864720615487515,0.344,0.418,1
"PLEKHM2",0.735909676015727,0.0860392660279189,0.289,0.31,1
"ARID5B",0.917763911771756,0.0857218408894147,0.448,0.484,1
"NFAM1",0.16596544400106,0.0853371649089484,0.227,0.221,1
"GADD45G",0.315304654743754,0.0850033998861254,0.379,0.422,1
"EAF1",0.781685096673674,0.0849025403488889,0.227,0.248,1
"EMP3",0.0858863624304629,0.084700701546653,0.964,0.97,1
"MAP1LC3A",0.747446089801163,0.084593540937662,0.246,0.266,1
"KCNQ1OT1",0.655006587132771,0.084553963340785,0.19,0.203,1
"LPAR6",0.391021580017798,0.0845422982088103,0.307,0.313,1
"SNN",0.481333328590308,0.0844210838289817,0.385,0.44,1
"SSBP3",0.499750034069124,0.0843237276979364,0.149,0.149,1
"AGAP3",0.229225891064924,0.0841758064947437,0.327,0.327,1
"YME1L1",0.780972828380943,0.0840074051133868,0.432,0.476,1
"QSOX1",0.997454913587822,0.0838911564914285,0.508,0.571,1
"IDO1",0.624039546429356,0.0837795062097026,0.179,0.189,1
"PECAM1",0.555903040188093,0.0836993340747658,0.431,0.46,1
"PLEKHG2",0.649322997392729,0.0836492547113861,0.229,0.242,1
"ARHGEF2",0.96230039662807,0.0833832862166584,0.353,0.388,1
"DDX3X",0.0197041898750515,0.0830143381382946,0.643,0.673,1
"KMO",0.882802556361058,0.0829819576258086,0.273,0.291,1
"SQSTM1",0.454858687882461,0.0828578437532383,0.82,0.873,1
"GM2A",0.561364525640725,0.0824647853256435,0.529,0.601,1
"CYP1B1",0.138669195077217,0.0822199150990918,0.112,0.098,1
"MESDC1",0.393149687593466,0.082177625545838,0.27,0.307,1
"CREBRF",0.762420232615343,0.0821155243973479,0.269,0.285,1
"TNFSF10",0.011973535308451,0.0820138743028049,0.367,0.447,1
"ARFGAP3",0.237756999297026,0.0814629510184641,0.453,0.521,1
"CTSZ",0.0400238502947684,0.0812815445490016,0.841,0.921,1
"CLEC12A",0.538316322323064,0.0811473397452669,0.229,0.254,1
"TPP1",0.0592022658168552,0.0811026633591097,0.722,0.792,1
"CTSK",0.510585529918587,0.0806612284642182,0.144,0.141,1
"LAMB3",0.827713266394715,0.0805910000052763,0.162,0.175,1
"RP3-393E18.2",0.0369763621662581,0.0802998631144649,0.114,0.095,1
"RABGEF1",0.139234943052893,0.0800072923176441,0.12,0.107,1
"TTYH3",0.522858551718761,0.0799508577130792,0.515,0.587,1
"MSC",0.0677889390021009,0.0797268091244251,0.118,0.1,1
"PHLDA1",0.95565282833053,0.0795057452736381,0.565,0.6,1
"RXRA",0.662646590133798,0.0794561333426869,0.239,0.263,1
"DRAM1",0.958024206559064,0.0794168077482892,0.469,0.504,1
"MED13",0.329877857775112,0.0791852914870182,0.214,0.213,1
"S100A10",0.380149971398445,0.0789233154801661,0.992,0.995,1
"RSAD2",0.269221661155978,0.0783772659724331,0.164,0.187,1
"GRINA",0.144258732733867,0.0782744813502376,0.847,0.894,1
"GALNT2",0.581047066968857,0.0780305244500513,0.202,0.223,1
"C1orf122",0.119992247353989,0.0779717761330818,0.497,0.58,1
"NR3C1",0.428041771307754,0.0777884689186129,0.367,0.417,1
"PDE4A",0.972097164411589,0.0777807430038837,0.467,0.508,1
"NBPF14",0.340540636918065,0.0776802692141094,0.169,0.194,1
"CPM",0.39308246402453,0.0776316539817159,0.398,0.415,1
"RP11-796E2.4",0.587799267053209,0.0776022739322927,0.142,0.14,1
"SLPI",0.694520212464593,0.0775675291757728,0.153,0.155,1
"CRK",0.615211143499115,0.0772787926207862,0.277,0.309,1
"PINK1",0.0212122211852135,0.0772274263783366,0.153,0.131,1
"FAM107B",0.892543323806605,0.0771469036920053,0.418,0.458,1
"HK2",0.936859155486302,0.0770666973908936,0.157,0.166,1
"RPS27L",0.467065676872617,0.0766427746061105,0.79,0.859,1
"RAB21",0.958953961753591,0.0765941877628578,0.441,0.493,1
"TXNIP",0.479975511884526,0.07642801556485,0.381,0.421,1
"B4GALT5",0.684745093991982,0.0762113038579741,0.257,0.269,1
"SLC5A3",0.196178502155254,0.0761982462330963,0.215,0.207,1
"KLF4",0.819495181793416,0.0759716541428959,0.633,0.688,1
"MT1F",0.00568129442392141,0.0759209770888279,0.268,0.33,1
"ERRFI1",0.067588368138458,0.0756876360741344,0.132,0.114,1
"BIRC3",0.48791051528189,0.0756313445626016,0.548,0.572,1
"NSMAF",0.793750592038944,0.0754786900826551,0.167,0.178,1
"RBMS1",0.726592665208508,0.0750481093731661,0.465,0.505,1
"VMP1",0.940821850595796,0.0746556760695356,0.566,0.626,1
"IRAK3",0.617151057247613,0.0745641316479694,0.199,0.204,1
"TSC22D2",0.455817300208372,0.0743522151542141,0.244,0.274,1
"NFE2L2",0.511685681659606,0.0742933376416288,0.766,0.815,1
"TMEM30A",0.96623602768904,0.0737586003434798,0.389,0.429,1
"MYLIP",0.311642238075207,0.0736526055996166,0.264,0.301,1
"MTF1",0.749843579287868,0.073632457161034,0.139,0.143,1
"ARL6IP1",0.129193225440937,0.0735519600142442,0.735,0.796,1
"RRAD",0.625519346251922,0.0733301078470415,0.11,0.119,1
"TRIP10",0.938718123735652,0.0732965310393152,0.186,0.196,1
"SLC2A6",0.80414069407785,0.0731423721365993,0.215,0.232,1
"SLC7A8",0.234743388480449,0.0729933819225427,0.255,0.245,1
"TNFSF14",0.640369510459837,0.0726143194754889,0.104,0.101,1
"AC133644.2",0.957155554823753,0.072550794896528,0.198,0.207,1
"BMP2K",0.590578642482759,0.0724005865355721,0.288,0.3,1
"ABI1",0.919907626609948,0.0721001419765602,0.442,0.492,1
"IL1RAP",0.809551005458195,0.071676787301748,0.156,0.168,1
"MAP3K13",0.198234195188496,0.0716324167402118,0.34,0.399,1
"LATS2",0.0696782954367178,0.0716024657766248,0.171,0.155,1
"GRASP",0.56799037124838,0.0712258892486337,0.288,0.319,1
"UBAC2",0.371881297372293,0.07111921140882,0.42,0.489,1
"SEC22B",0.262484537893424,0.0710707418347449,0.28,0.324,1
"OSM",0.34781873065384,0.0708983384916173,0.372,0.371,1
"SMAD7",0.885200912998155,0.0708905465181964,0.182,0.19,1
"CSGALNACT2",0.336516948247699,0.070748234530276,0.307,0.354,1
"PGS1",0.795826488667072,0.0707222972856327,0.139,0.144,1
"IL4R",0.924879704430434,0.070699075660371,0.326,0.354,1
"IL10RA",0.597144083397357,0.0706175823613441,0.583,0.638,1
"MT-ND5",0.115352042027428,0.0704369992841127,0.964,0.985,1
"ZSWIM6",0.906969536053197,0.0702353999236114,0.219,0.236,1
"JHDM1D-AS1",0.869519393474862,0.0700958983078467,0.135,0.143,1
"SASH1",0.160684614827755,0.0700753791013717,0.137,0.126,1
"EPAS1",0.371406520732674,0.0699585191702277,0.155,0.15,1
"MAP3K1",0.290212123198176,0.0697037277367203,0.177,0.171,1
"TGM2",0.368659555918663,0.0696081911422059,0.25,0.251,1
"RHOU",0.110438823990888,0.0695725956406201,0.159,0.144,1
"TLE4",0.886194501148699,0.069554407077164,0.262,0.283,1
"MARCO",0.0637490185005702,0.0695423741822541,0.166,0.145,1
"GNG2",0.251004291227306,0.0694667506570111,0.282,0.321,1
"PLXNB2",0.91205223473412,0.0693895541921004,0.285,0.306,1
"HNMT",0.815130656160755,0.0691833730092919,0.537,0.589,1
"SPTAN1",0.897124042048331,0.0690221606175569,0.296,0.314,1
"CSF3R",0.695157630580018,0.068922041337287,0.296,0.327,1
"IFIT1",0.675323190447309,0.06891374843558,0.18,0.191,1
"FAM53C",0.494075663522039,0.0688792487422158,0.255,0.286,1
"CPEB4",0.850912382942596,0.0688056124993985,0.282,0.307,1
"DOCK4",0.891922454060407,0.0686854298286809,0.263,0.278,1
"AMPD3",0.846795306504776,0.0686685227604321,0.202,0.209,1
"SEC61G",0.236041828637851,0.0686583582932405,0.916,0.95,1
"CMIP",0.502061844592226,0.068510919905077,0.38,0.429,1
"SON",0.934286365335007,0.0684165628090598,0.711,0.8,1
"CD48",0.469585838740105,0.0679954679780117,0.676,0.744,1
"ERO1A",0.281198461414459,0.0678300097554049,0.351,0.4,1
"STK24",0.23716391571176,0.0677058738253003,0.321,0.377,1
"TNS3",0.973502718763327,0.0676373801256084,0.297,0.318,1
"RB1",0.255848782409779,0.0674325357356902,0.422,0.484,1
"EGLN2",0.613523202044825,0.0671893178574307,0.42,0.469,1
"ALDH1A1",0.164575576045798,0.0671445492426173,0.194,0.181,1
"TLR8",0.0406091080305608,0.067073091634628,0.149,0.129,1
"SAV1",0.350820079201831,0.0670492000651398,0.171,0.164,1
"RAP1B",0.0534352424512764,0.0668063636306429,0.536,0.653,1
"NRP2",0.946000981375402,0.0667858292221809,0.427,0.461,1
"IGFBP4",0.679758897029824,0.066548360074056,0.219,0.223,1
"RBP1",0.743072618796014,0.066516301650387,0.169,0.171,1
"RPS27",0.0342235606233627,0.066433917247215,1,1,1
"TANK",0.981963667419888,0.0663198376655377,0.54,0.615,1
"C16orf72",0.946363405812259,0.0651819682379737,0.354,0.39,1
"TMED5",0.590426023280987,0.0649176039992444,0.465,0.528,1
"FAM198B",0.380938055802328,0.0648968441344552,0.244,0.243,1
"TSC22D3",0.872100244530245,0.0647988029776139,0.697,0.741,1
"LILRB3",0.890297059656783,0.0646965204601055,0.467,0.517,1
"CREBBP",0.741565917815776,0.0646570930548972,0.214,0.234,1
"ZBTB38",0.765638242465438,0.0643532598606781,0.231,0.248,1
"CD300C",0.289802968611758,0.0636458740754677,0.277,0.316,1
"SAR1A",0.866341656628272,0.0632731753622804,0.568,0.625,1
"ADAMTSL4",0.58686024921484,0.0631385592930525,0.231,0.235,1
"UBTD2",0.755251030318006,0.0626569310014014,0.119,0.12,1
"CHST7",0.776847596969277,0.0625930012981165,0.143,0.153,1
"GABARAPL1",0.904690516940184,0.0625457834741183,0.518,0.579,1
"CD274",0.423652632305367,0.0624907609897349,0.204,0.23,1
"ZMYM2",0.724907895052963,0.0620409921415162,0.224,0.246,1
"PIK3R5",0.875832609462062,0.0620394810802358,0.289,0.304,1
"CLEC7A",0.753764131490645,0.062021965799222,0.656,0.733,1
"MAF",0.361513181681734,0.0618402297531264,0.329,0.369,1
"DCUN1D3",0.229717837521714,0.0617730213939756,0.126,0.117,1
"LAMP2",0.791602995487741,0.0616204768343289,0.613,0.662,1
"STX4",0.896757422216135,0.0615182686021788,0.548,0.606,1
"PPP1R12C",0.809911973077583,0.0614665607042893,0.166,0.171,1
"AFF4",0.389393411070332,0.0614224154141305,0.406,0.468,1
"SELK",0.219932353736568,0.061357450713321,0.89,0.928,1
"SH3PXD2B",0.957894285766525,0.0613483442992017,0.268,0.288,1
"TMEM41B",0.630120328991358,0.0612812315668702,0.176,0.196,1
"CTD-3252C9.4",0.283284995302553,0.0610784501375193,0.202,0.231,1
"MAFG",0.543899852338233,0.061009865119567,0.317,0.357,1
"MFSD2A",0.327719423436537,0.0609339820081943,0.187,0.21,1
"BTG2",0.238919990820414,0.0608820769443659,0.479,0.547,1
"GPX4",0.0618875916075884,0.0607178929237815,0.964,0.987,1
"MAPK6",0.0586899806375997,0.0606718243380531,0.258,0.314,1
"DUSP4",0.362273882495032,0.0605052792742438,0.51,0.546,1
"ITPRIP",0.412105765061211,0.0602947004482877,0.171,0.194,1
"TFDP1",0.191484295797356,0.060206210065277,0.364,0.42,1
"ITGAM",0.934148838318595,0.0602048908191875,0.221,0.234,1
"ARRDC4",0.014867860173081,0.0600479747650686,0.107,0.084,1
"SNX10",0.0141604264146655,0.0598972540839519,0.508,0.619,1
"STAT3",0.98328969590888,0.0598920544148347,0.545,0.612,1
"PDCD1LG2",0.106521446196248,0.059717886930239,0.124,0.11,1
"RP3-395M20.12",0.766464299060207,0.0596974513321185,0.167,0.168,1
"SGMS1",0.608932519482554,0.0595409436060235,0.122,0.121,1
"RYBP",0.351204784731032,0.0594752982167228,0.243,0.273,1
"SHOC2",0.311821623953251,0.0589893847587695,0.305,0.346,1
"ODF3B",0.385429803956277,0.0587465056905829,0.469,0.538,1
"RAP2C",0.689625808052823,0.0587128574725997,0.247,0.272,1
"AGRN",0.171357128332246,0.0586380820190223,0.163,0.152,1
"CBX4",0.485936162284647,0.0585650977330527,0.124,0.12,1
"LILRB5",0.920510415601269,0.058547584478778,0.184,0.189,1
"MPP1",0.511225500537459,0.058422058520985,0.549,0.583,1
"THUMPD3-AS1",0.883232173704856,0.0582549339239365,0.25,0.271,1
"ZFAND3",0.355898617608179,0.0582222601149827,0.317,0.363,1
"GPR155",0.465151400775541,0.0581620391348358,0.143,0.139,1
"REL",0.30165637717829,0.0579992653429722,0.834,0.885,1
"SGK1",0.924949922422212,0.0579495972660407,0.691,0.745,1
"PPP6R3",0.804919819063357,0.0577757617940372,0.174,0.181,1
"HPCAL1",0.135825351341816,0.0577673817321637,0.385,0.448,1
"RGS2",0.753857925833976,0.057620282679828,0.82,0.862,1
"EIF4E",0.0726894098521488,0.0574299747815898,0.484,0.565,1
"CREBL2",0.784611717724237,0.0573231898992024,0.43,0.479,1
"MAP2K1",0.0568040426242233,0.0571394555762035,0.477,0.578,1
"HIST1H1C",0.0184030817332902,0.0570871915302193,0.184,0.232,1
"TBC1D2B",0.868953611931258,0.0570713246702932,0.198,0.208,1
"FCHO2",0.230745557829142,0.0569956259979627,0.198,0.19,1
"LINC00657",0.278771222160309,0.0569278757204449,0.326,0.376,1
"PTAFR",0.186908196356423,0.056872375600265,0.44,0.451,1
"ERBB2IP",0.711633715409696,0.0568595193936061,0.243,0.264,1
"VAPA",0.552065231176709,0.0568529282353198,0.77,0.839,1
"HSPA1B",0.023555351129311,0.0568412671887595,0.531,0.519,1
"OLFML2B",0.863032861357741,0.0568317790051792,0.267,0.285,1
"KMT2E-AS1",0.505604441906384,0.0567451135432744,0.133,0.129,1
"DNM2",0.340678254512065,0.0565371669152309,0.377,0.437,1
"ACTN1",0.349188007725836,0.0564721367750929,0.476,0.547,1
"CELF1",0.321381445216223,0.056294877615149,0.322,0.365,1
"RSRP1",0.508222564382841,0.0561940397681975,0.457,0.522,1
"ASPH",0.170887707697146,0.056129729519287,0.254,0.299,1
"DDX60L",0.0793416495909315,0.0560578445549192,0.133,0.163,1
"KLHL24",0.744872711174006,0.0560491851613523,0.167,0.17,1
"MANBA",0.386157112663416,0.0560107015249185,0.373,0.426,1
"LENG8",0.332188677732302,0.0557112648146629,0.23,0.263,1
"STARD4",0.818788526071986,0.0556299526371314,0.13,0.139,1
"AFF1",0.213264886334548,0.0556158169482895,0.14,0.13,1
"SPSB1",0.812514009208807,0.0550217457281175,0.134,0.141,1
"RELB",0.113140688533815,0.0549510422269022,0.453,0.539,1
"PIK3AP1",0.544300787484358,0.054851298603254,0.369,0.419,1
"IL2RA",0.303074081265645,0.0548428897376684,0.283,0.272,1
"C9orf72",0.614011095573146,0.0546887782735951,0.243,0.269,1
"APBB3",0.316297003118656,0.0546269845284879,0.121,0.113,1
"PTPRE",0.893537081976995,0.0545621280817518,0.566,0.611,1
"PANX1",0.207933893686621,0.054553940432409,0.114,0.104,1
"ST8SIA4",0.317886971369401,0.054512331691154,0.352,0.4,1
"BTBD7",0.142441782335491,0.0539759719656503,0.179,0.212,1
"LSS",0.539129032139067,0.0539051286506135,0.181,0.18,1
"TMEM2",0.986158788225925,0.0538549085554178,0.153,0.159,1
"COG3",0.289591070636461,0.0538251079831655,0.114,0.106,1
"ASAP1",0.433509165492582,0.0537921423757491,0.404,0.457,1
"TBC1D9",0.563942393082216,0.0537872624574928,0.174,0.175,1
"PLXND1",0.596519614370941,0.0537794798411858,0.326,0.364,1
"C19orf38",0.415675064409177,0.0535948147823258,0.258,0.29,1
"NUP214",0.933328993827634,0.0535210998589956,0.208,0.22,1
"TP53INP2",0.738590449271467,0.0533689397013098,0.202,0.207,1
"WBP5",0.133093097845457,0.0533458193637478,0.267,0.309,1
"RP2",0.0759642962214413,0.0531293099865092,0.276,0.333,1
"KRT13",0.104178012137868,0.0528880501744735,0.114,0.137,1
"GPAT4",0.198071191370202,0.0526659754987613,0.233,0.273,1
"BRAF",0.616869974784999,0.0525346381515639,0.132,0.13,1
"RAPGEF2",0.768790300518177,0.052433098977446,0.249,0.269,1
"UBE2B",0.739111094044205,0.0524317976475877,0.696,0.771,1
"LRRC8C",0.0503010526229021,0.0523494073394485,0.192,0.236,1
"MCOLN1",0.26004786706748,0.0522469028558343,0.393,0.452,1
"ZSWIM8",0.678740243736011,0.0521047801594525,0.145,0.146,1
"HOTAIRM1",0.230236377447426,0.0519602687009675,0.194,0.22,1
"FNDC3A",0.899672256955167,0.0519597667212863,0.227,0.24,1
"RNF11",0.417787160080987,0.0518874899368991,0.276,0.31,1
"TGFBR2",0.443746559346462,0.0511329866283408,0.233,0.26,1
"CYB5D1",0.206420691743104,0.0510143029267382,0.129,0.117,1
"ADPRH",0.498721337634842,0.0510132469947663,0.17,0.19,1
"ACOT9",0.142960007140458,0.0509521420543357,0.467,0.556,1
"AZIN1",0.384428526786306,0.0507353102778082,0.397,0.454,1
"SEC24A",0.807573697409889,0.0506496649026431,0.139,0.141,1
"CMKLR1",0.809059903814821,0.0506292119823297,0.233,0.237,1
"ZFP36",0.811849492418938,0.0506083701017928,0.915,0.943,1
"NCOA4",0.618258382335086,0.0505333124682237,0.572,0.652,1
"SLC36A1",0.342494667721804,0.0504730237307769,0.153,0.147,1
"MED29",0.259126221930216,0.0504725943827294,0.349,0.4,1
"HBEGF",0.620379091366356,0.0503198998678633,0.535,0.575,1
"PLD1",0.745083312939457,0.0501619379750444,0.104,0.103,1
"TOR4A",0.334458794917551,0.0501241687274842,0.13,0.123,1
"SCD",0.384637993095458,0.0501199394336929,0.224,0.255,1
"IL10RB-AS1",0.221033876136854,0.0499228768699078,0.176,0.205,1
"TP53BP2",0.70975138111121,0.0499228485179951,0.18,0.194,1
"RAPGEF1",0.546065359760838,0.0499148440793014,0.488,0.548,1
"LUM",0.120238596370917,0.0498798762051637,0.145,0.175,1
"SGPP1",0.426187553022895,0.0498319958626871,0.201,0.226,1
"GDI1",0.0696491021615576,0.049796761283369,0.325,0.388,1
"IL13RA1",0.783789954422308,0.0496258824559236,0.481,0.545,1
"BZW1",0.241800048872369,0.0492112761415315,0.644,0.732,1
"CLIP2",0.08331318479778,0.0491567880586785,0.104,0.088,1
"WIPF1",0.615010588948176,0.0490539345088155,0.605,0.695,1
"PLEKHO2",0.282063409104793,0.0487661026218925,0.278,0.32,1
"INTS6",0.623580007009455,0.0487239522525368,0.212,0.233,1
"HERC4",0.469503755480435,0.0486705537067696,0.171,0.167,1
"MLLT6",0.549780216396569,0.0486281287672077,0.209,0.229,1
"SUSD6",0.216675483114626,0.0483929399111148,0.346,0.399,1
"MBNL1",0.191772921975445,0.048315280719858,0.527,0.619,1
"P4HA1",0.143441334183858,0.0482429370996616,0.266,0.313,1
"SAMD4A",0.507965769300354,0.0482428295611846,0.147,0.144,1
"PDGFC",0.825470430896304,0.0482231947784179,0.117,0.125,1
"MIDN",0.295069396687076,0.0481297556161221,0.484,0.559,1
"RASGRP3",0.0480223313113048,0.0480953386733508,0.336,0.4,1
"DDIT3",0.0519864010013533,0.0480103014810981,0.252,0.305,1
"PPP3CA",0.2935309791296,0.047958501821261,0.216,0.247,1
"RFX2",0.662657192248298,0.0479351588477196,0.126,0.123,1
"SERPINB8",0.0472944901116441,0.0478815492718819,0.234,0.284,1
"KCTD12",0.219488779512067,0.0477509052925019,0.41,0.468,1
"STK10",0.276982514688214,0.0477411902948658,0.247,0.283,1
"PPARD",0.327545123892523,0.0475411458584316,0.236,0.266,1
"RB1CC1",0.234604676673502,0.0474631804828582,0.211,0.243,1
"ARHGAP26",0.631356726497163,0.0472613911938587,0.163,0.177,1
"RHOQ",0.252615014281169,0.0471418957337055,0.283,0.324,1
"TCF7L2",0.481179433197822,0.047056279547019,0.112,0.107,1
"IST1",0.531859945675696,0.0468411235867922,0.352,0.396,1
"GLS",0.227023391722511,0.0468007406573436,0.374,0.426,1
"FCGR2B",0.00958403748812975,0.0467004716385151,0.44,0.525,1
"FAM45A",0.0301074272683991,0.0466651836314668,0.222,0.273,1
"SKI",0.297962632287473,0.0466213839704996,0.179,0.205,1
"CYTH4",0.12709055554908,0.0465743379681922,0.36,0.419,1
"NPLOC4",0.572206138813974,0.0465671957268872,0.21,0.23,1
"HIPK2",0.522416800673072,0.0465213642503938,0.165,0.162,1
"NPTN",0.361001504361602,0.0465013664123544,0.435,0.497,1
"DUSP1",0.0956139866768724,0.0464681406547491,0.952,0.966,1
"GLIPR2",0.179968117161525,0.046458529237325,0.693,0.768,1
"FMNL3",0.27294463550221,0.046451328337957,0.178,0.206,1
"IFFO1",0.706959438270199,0.0462497007468133,0.176,0.191,1
"ARL5B",0.793940262376026,0.0462488117739032,0.379,0.405,1
"SLC25A44",0.22828046812,0.0462321177977475,0.159,0.185,1
"DUSP10",0.335324453463833,0.0461351825285465,0.243,0.272,1
"DYNLL2",0.323788357448171,0.0460255429372939,0.177,0.201,1
"VEGFB",0.253912535056259,0.0458402049756606,0.235,0.272,1
"MTHFD2L",0.198406293828075,0.0457507610339299,0.126,0.148,1
"FAM129B",0.187147041101887,0.0456814043010717,0.249,0.286,1
"EDEM1",0.570271112931288,0.0456614318847329,0.36,0.396,1
"CD82",0.248523332886832,0.0455288349419563,0.355,0.399,1
"MOAP1",0.0461596256179609,0.0453468814951592,0.135,0.169,1
"PHF10",0.166603268328624,0.0453018520920622,0.128,0.151,1
"C12orf57",0.019227602016641,0.0452366634396515,0.446,0.533,1
"NCOA2",0.241211955403639,0.0452122929484384,0.11,0.1,1
"CTSC",0.0565441381040077,0.0451188321126801,0.782,0.882,1
"ADAM10",0.370611980322673,0.0449946551156072,0.338,0.383,1
"H1F0",0.388039198964808,0.0449583300860996,0.25,0.275,1
"ATF4",0.875480618612425,0.0449493194816735,0.714,0.778,1
"SCN1B",0.989555569831208,0.0448992895430566,0.159,0.166,1
"HSPA5",0.000434670537225686,0.0447786075778589,0.731,0.833,1
"AMFR",0.29765577261778,0.0446309937851581,0.164,0.187,1
"PLD3",0.416582387296284,0.0445569638962868,0.664,0.725,1
"ZC3H11A",0.123878470253434,0.04452358635816,0.228,0.267,1
"BNIP3",0.211841985356464,0.0441362800439137,0.171,0.197,1
"SERINC3",0.15926318849469,0.0440962949332377,0.374,0.432,1
"CARD19",0.3276891175787,0.0439797972804026,0.532,0.604,1
"SAT2",0.484863327987789,0.0439666996976,0.541,0.627,1
"TAB2",0.399610795765686,0.0437825011603517,0.225,0.252,1
"RCSD1",0.154185573339286,0.0436743773182275,0.213,0.25,1
"VAMP2",0.415872074995209,0.0436455133580778,0.491,0.566,1
"SIRPA",0.652491536679137,0.0435874230870434,0.549,0.614,1
"ABI2",0.110576731770839,0.0435785800769952,0.143,0.171,1
"CASP4",0.336288404353727,0.043494126949176,0.619,0.699,1
"DNAJB2",0.557162074578727,0.0433680601542577,0.224,0.248,1
"PNPLA8",0.0624447584169193,0.0433634206722004,0.385,0.461,1
"OTOA",0.792436295775619,0.0433160339758836,0.202,0.215,1
"SFMBT2",0.746071060803366,0.0432993511543639,0.181,0.194,1
"TIPARP",0.119661238027842,0.043286427780456,0.39,0.461,1
"TLR4",0.636764455278854,0.0432381092966854,0.207,0.223,1
"UBE2Z",0.151581966168784,0.0431955089989143,0.291,0.344,1
"PLK2",0.435790578636878,0.0431529986164108,0.108,0.101,1
"ZC3HAV1",0.00203992296368403,0.0430699858539245,0.409,0.503,1
"STK11",0.771264196146262,0.0429759115206681,0.12,0.129,1
"KIAA1033",0.40465927149367,0.0429548879798755,0.262,0.295,1
"DOCK10",0.0542994286298304,0.0429118362983525,0.272,0.325,1
"PHF20L1",0.0199199701920121,0.0428439864548518,0.271,0.336,1
"SERTAD1",0.509025902137339,0.0427723204821181,0.559,0.63,1
"JMJD1C",0.105800649972701,0.0425960851889534,0.421,0.49,1
"NPC1",0.286474052660505,0.0424812645577374,0.176,0.201,1
"SH3BP5",0.389495401238918,0.0423095545686324,0.433,0.493,1
"MGAT4A",0.792767911095318,0.042244011118057,0.365,0.397,1
"LGALS1",0.672167871626643,0.0422084145338841,0.997,0.995,1
"EIF2AK3",0.885204661023156,0.0421152715736821,0.136,0.144,1
"ADNP2",0.980773963516739,0.0420407904348084,0.097,0.1,1
"IRF8",0.0185842665384023,0.0419877872609415,0.527,0.621,1
"FPR1",0.0103151330686775,0.0419482615683791,0.414,0.493,1
"ASAH1",0.182646670952525,0.0418990880469305,0.816,0.845,1
"TESK1",0.88401039810919,0.0417450000724377,0.163,0.172,1
"ST3GAL2",0.515133976058685,0.0417240495477028,0.128,0.142,1
"ABHD5",0.654978622896522,0.0416517301569634,0.206,0.222,1
