ASV1270,120.0
ASV1275,119.0
ASV1276,119.0
ASV1277,119.0
ASV1278,119.0
ASV1279,119.0
ASV1280,118.0
ASV1281,118.0
ASV1282,118.0
ASV1283,118.0
ASV1284,118.0
ASV1285,118.0
ASV1288,117.0
ASV1289,117.0
ASV1290,117.0
ASV1287,117.0
ASV1286,117.0
ASV1291,116.0
ASV1292,116.0
ASV1293,116.0
ASV1294,116.0
ASV1295,116.0
ASV1296,116.0
ASV1299,115.0
ASV1298,115.0
ASV1297,115.0
ASV1300,114.0
ASV1301,114.0
ASV1302,114.0
ASV1303,114.0
ASV1304,114.0
ASV1305,114.0
ASV1309,113.0
ASV1313,113.0
ASV1312,113.0
ASV1310,113.0
ASV1311,113.0
ASV1308,113.0
ASV1307,113.0
ASV1306,113.0
ASV1318,112.0
ASV1323,112.0
ASV1322,112.0
ASV1321,112.0
ASV1320,112.0
ASV1319,112.0
ASV1317,112.0
ASV1316,112.0
ASV1315,112.0
ASV1314,112.0
ASV1331,111.0
ASV1336,111.0
ASV1335,111.0
ASV1334,111.0
ASV1333,111.0
ASV1332,111.0
ASV1330,111.0
ASV1328,111.0
ASV1327,111.0
ASV1326,111.0
ASV1325,111.0
ASV1324,111.0
ASV1329,111.0
ASV1340,110.0
ASV1342,110.0
ASV1345,110.0
ASV1344,110.0
ASV1343,110.0
ASV1338,110.0
ASV1341,110.0
ASV1339,110.0
ASV1337,110.0
ASV1354,109.0
ASV1353,109.0
ASV1351,109.0
ASV1355,109.0
ASV1352,109.0
ASV1349,109.0
ASV1350,109.0
ASV1348,109.0
ASV1347,109.0
ASV1346,109.0
ASV1356,108.0
ASV1357,108.0
ASV1358,108.0
ASV1359,108.0
ASV1360,108.0
ASV1361,108.0
ASV1366,107.0
ASV1370,107.0
ASV1369,107.0
ASV1368,107.0
ASV1367,107.0
ASV1371,107.0
ASV1365,107.0
ASV1363,107.0
ASV1362,107.0
ASV1364,107.0
ASV1377,106.0
ASV1383,106.0
ASV1382,106.0
ASV1381,106.0
ASV1380,106.0
ASV1378,106.0
ASV1379,106.0
ASV1376,106.0
ASV1375,106.0
ASV1374,106.0
ASV1373,106.0
ASV1372,106.0
ASV1384,105.0
ASV1385,105.0
ASV1386,105.0
ASV1387,105.0
ASV1393,104.0
ASV1397,104.0
ASV1396,104.0
ASV1395,104.0
ASV1394,104.0
ASV1389,104.0
ASV1392,104.0
ASV1390,104.0
ASV1388,104.0
ASV1391,104.0
ASV1404,103.0
ASV1411,103.0
ASV1409,103.0
ASV1408,103.0
ASV1407,103.0
ASV1406,103.0
ASV1405,103.0
ASV1410,103.0
ASV1403,103.0
ASV1402,103.0
ASV1401,103.0
ASV1400,103.0
ASV1399,103.0
ASV1398,103.0
ASV1420,102.0
ASV1419,102.0
ASV1418,102.0
ASV1417,102.0
ASV1416,102.0
ASV1415,102.0
ASV1414,102.0
ASV1413,102.0
ASV1412,102.0
ASV1427,101.0
ASV1434,101.0
ASV1433,101.0
ASV1432,101.0
ASV1431,101.0
ASV1430,101.0
ASV1428,101.0
ASV1429,101.0
ASV1426,101.0
ASV1425,101.0
ASV1424,101.0
ASV1423,101.0
ASV1422,101.0
ASV1421,101.0
ASV1440,100.0
ASV1445,100.0
ASV1444,100.0
ASV1443,100.0
ASV1442,100.0
ASV1441,100.0
ASV1446,100.0
ASV1439,100.0
ASV1437,100.0
ASV1436,100.0
ASV1435,100.0
ASV1438,100.0
ASV1451,99.0
ASV1456,99.0
ASV1455,99.0
ASV1454,99.0
ASV1452,99.0
ASV1453,99.0
ASV1450,99.0
ASV1449,99.0
ASV1448,99.0
ASV1447,99.0
ASV1465,98.0
ASV1474,98.0
ASV1473,98.0
ASV1472,98.0
ASV1471,98.0
ASV1470,98.0
ASV1468,98.0
ASV1467,98.0
ASV1466,98.0
ASV1469,98.0
ASV1464,98.0
ASV1462,98.0
ASV1463,98.0
ASV1461,98.0
ASV1460,98.0
