"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","76/2756","140/4955",0.542857142857143,0.97600041467966,-0.322459074330401,0.659510934730171,0.985223630697618,0.863724374496446,"Pla2g12a/Rras/Mapk3/Hgf/Rasgrp2/Rab5a/Calml3/Rasgrp3/Efna1/Rasa4/Akt3/Rhoa/Ralgapa1/Hras/Fgf2/Rassf1/Rgl2/Rap1b/Vegfb/Rapgef5/Efna3/Prkaca/Rasal2/Gngt2/Map2k2/Gng11/Epha2/Pik3r2/Rac2/Rac1/Pak4/Rasa1/Ntrk2/Arf6/Tgfa/Plce1/Vegfc/Rasgrf2/Ralb/Pdgfa/Plcg1/Calml4/Grin1/Ksr1/Calm1/Tiam1/Kitl/Foxo4/Gnb5/Gnb1/Mapk9/Calm3/Rgl1/Shc1/Fgf16/Rasa2/Plcg2/Kdr/Pak1/Syngap1/Rab5c/Exoc2/Calm2/Tbk1/Flt4/Htr7/Rac3/Pdgfc/Sos1/Vegfa/Pla2g4f/Pld1/Cdc42/Rala/Fgfr1/Mras",76
"Organismal Systems","Digestive system","mmu04973","Carbohydrate digestion and absorption","15/2756","28/4955",0.535714285714286,0.963158303960191,-0.218842840289926,0.660751266301436,0.985223630697618,0.863724374496446,"Plcb1/Akt3/Cacna1d/Atp1a2/Atp1a3/Atp1b1/Mgam/Pik3r2/Amy1/Atp1b2/Plcb3/Hkdc1/Hk2/Atp1a1/Plcb2",15
"Metabolism","Global and overview maps","mmu01200","Carbon metabolism","42/2756","78/4955",0.538461538461538,0.968097577313833,-0.317906627193337,0.668520979173689,0.985223630697618,0.863724374496446,"Mcee/Pgls/Eno3/Pfkm/Gpi1/Aldoa/Tpi1/Taldo1/Idh3b/Sdhb/Mdh1/Sdsl/Eno1b/Prps2/Cs/Echs1/Shmt2/Idh2/Psph/Cat/Me2/Pgam1/Sucla2/Gpt/Mdh2/Esd/Me3/Gpt2/Aldoc/Dlat/G6pdx/Hkdc1/Gapdh/Phgdh/Hk2/Pcx/Acat1/Acads/Aldob/Prps1l3/Got1l1/Idh3g",42
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","42/2756","78/4955",0.538461538461538,0.968097577313833,-0.317906627193337,0.668520979173689,0.985223630697618,0.863724374496446,"Mapk3/Gadd45b/Bnip3/Smad4/Gadd45g/Mdm2/Akt3/Slc2a4/Tgfbr2/Hras/Il7r/Gabarap/Map2k2/Sod2/Pik3r2/Rag1/Araf/Braf/Stk11/S1pr1/Irs1/Klf2/Cat/Cdkn2d/Mapk13/Rbl2/Tnfsf10/Tgfbr1/Homer1/Plk4/Cdkn2b/Foxo4/Mapk9/S1pr4/Sgk1/Gabarapl2/Stat3/Prkaa1/Crebbp/Sos1/Prmt1/Gabarapl1",42
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","66/2756","122/4955",0.540983606557377,0.972631992195865,-0.342625510671268,0.669074454913653,0.985223630697618,0.863724374496446,"Gadd45b/Cd14/Nfkbiz/Meis1/Gadd45g/Polk/Lyl1/Mdm2/Etv6/Wt1/Ccnt1/Mlf1/Max/Cdk14/Itgam/Tgfbr2/Jmjd1c/Atf1/Ddx5/Bax/Id2/Maf/Il1r2/Mllt1/Rxrg/H3f3a/Cdk9/Fli1/Cdkn2c/Aspscr1/Fus/H3f3b/Hpgd/Sin3a/Pdgfa/Aff1/Kdm6a/Taf15/Pax5/Rxrb/Supt3/Runx1/Erg/Plat/Cebpe/Il2rb/Hhex/Dusp6/Spi1/Itgb7/Dot1l/Pml/Cd40/Tspan7/Runx2/Lmo2/Mllt3/Bmi1/Etv5/Ddit3/Gzmb/Mycn/Hdac1/Igfbp3/Jup/Bcl11b",66
"Metabolism","Global and overview maps","mmu01232","Nucleotide metabolism","23/2756","43/4955",0.534883720930233,0.96166503527188,-0.282621443204741,0.670298775137383,0.985223630697618,0.863724374496446,"Ak1/Gmpr/Hddc2/Gda/Upp1/Guk1/Entpd2/Ctps2/Nt5m/Dctpp1/Lacc1/Nt5c2/Rrm2b/Dguok/Ak7/Entpd3/Cmpk1/Ntpcr/Ak6/Nme4/Nme7/Nme6/Nudt16",23
"Organismal Systems","Nervous system","mmu04721","Synaptic vesicle cycle","23/2756","43/4955",0.534883720930233,0.96166503527188,-0.282621443204741,0.670298775137383,0.985223630697618,0.863724374496446,"Atp6v1f/Atp6v0c/Ap2s1/Rab3a/Cltc/Vamp2/Slc1a3/Slc6a2/Atp6v1g1/Stx3/Atp6v0a2/Slc6a9/Atp6v1e1/Atp6v1d/Cplx2/Ap2a1/Atp6v1c2/Unc13b/Stx1a/Dnm2/Atp6v1a/Ap2a2/Slc6a13",23
"Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","49/2756","91/4955",0.538461538461538,0.968097577313833,-0.343836969936118,0.674764726359975,0.987531208964598,0.86574737874964,"Hsp90aa1/Hspa8/Adcy4/Hsp90ab1/Mapk3/Fos/Adcy3/Calml3/Adcy7/Gnai3/Plcb1/Adcy9/Akt3/Jun/Hras/Prkaca/Map2k2/Gabbr1/Pik3r2/Creb5/Ctsd/Tgfa/Esr1/Creb1/Gnai1/Calml4/Kcnj3/Calm1/Adcy6/Mmp2/Fkbp4/Adcy1/Calm3/Shc1/Krt10/Plcb3/Gnas/Krt19/Creb3l1/Ncoa3/Itpr2/Calm2/Krt23/Sos1/Gnao1/Gnaq/Atf2/Plcb2/Nos3",49
NA,NA,"mmu03272","Virion - Hepatitis viruses","17/2756","32/4955",0.53125,0.955131984760523,-0.285037449322853,0.680046792298775,0.988529539538502,0.866622593699443,"Tgoln1/Cd63/Cldn15/Ocln/Lamp2/Pdcd6ip/Cd9/Cldn5/Ist1/Cldn4/Cldn3/Vps4a/Ldlr/Cldn10/Cldn18/Cldn11/Cldn8",17
"Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism","31/2756","58/4955",0.53448275862069,0.960944146939593,-0.334919216041542,0.681244697335918,0.988529539538502,0.866622593699443,"Pla2g12a/Lypla2/Pcyt1a/Gpam/Dgkq/Cdipt/Plpp1/Pcyt2/Gpat3/Dgkz/Gdpd5/Lpcat4/Pnpla6/Gpd2/Gpd1l/Lclat1/Dgka/Mboat1/Mboat7/Sgms1/Etnppl/Dgke/Pld4/Dgkh/Lpcat3/Adprm/Pla2g4f/Pld1/Gpcpd1/Chpt1/Plb1",31
"Environmental Information Processing","Signaling molecules and interaction","mmu04514","Cell adhesion molecule (CAM) interaction","63/2756","117/4955",0.538461538461538,0.968097577313833,-0.390920690106995,0.687028150393311,0.99074971829944,0.8685689766848,"Ptprc/Itgb2/Icam1/Jaml/Sele/Pvr/H2-K1/H2-DMb1/H2-Q7/Glg1/Itgb1/Cldn15/Ocln/Ncam1/Itgam/Selp/Ptprf/Mpz/Cxadr/Icosl/H2-Q6/Sdc3/Itgal/Esam/Siglec1/Nectin1/Icos/Vcam1/Lrrc4b/Cntn1/Nrcam/Vsir/H2-Ob/Negr1/H2-Q1/Jam3/H2-D1/Cldn5/H2-M3/H2-Q2/Itga8/Cldn4/Cdh2/Cadm3/Cldn3/Cdh5/Cldn10/Itgb7/Ptprs/Ptprd/H2-T23/Cd40/H2-DMa/H2-Eb2/Cd40lg/Cd99l2/Cd2/Mag/Nlgn3/Cldn18/Cldn11/Jam2/Cldn8",63
"Genetic Information Processing","Replication and repair","mmu03460","Fanconi anemia pathway","18/2756","34/4955",0.529411764705882,0.951827029795953,-0.315515859106338,0.688901374307903,0.99074971829944,0.8685689766848,"Slx1b/Wdr48/Polk/Hes1/Rev1/Atr/Polh/Rpa3/Fan1/Slx4/Mus81/Ercc1/Fanci/Rpa2/Rev3l/Fancg/Pms2/Fancm",18
"Cellular Processes","Cell growth and death","mmu04115","p53 signaling pathway","26/2756","49/4955",0.530612244897959,0.953985367731998,-0.362355799674053,0.695049147621131,0.99074971829944,0.8685689766848,"Thbs1/Tnfrsf10b/Siva1/Gadd45b/Gadd45g/Cycs/Mdm2/Bax/Atr/Tsc2/Casp3/Rrm2b/Mdm4/Rchy1/Perp/Cdk4/Casp9/Ccne2/Zfp385a/Pmaip1/Bbc3/Sesn3/Cdk6/Gorab/Siah1b/Igfbp3",26
"Organismal Systems","Nervous system","mmu04730","Long-term depression","19/2756","36/4955",0.527777777777778,0.94888929204967,-0.344532129698485,0.6973018545216,0.99074971829944,0.8685689766848,"Mapk3/Gnai3/Plcb1/Hras/Gria1/Map2k2/Lyn/Araf/Braf/Ppp2ca/Gnai1/Plcb3/Gnas/Gna11/Itpr2/Gnao1/Pla2g4f/Gnaq/Plcb2",19
"Organismal Systems","Endocrine system","mmu04923","Regulation of lipolysis in adipocytes","19/2756","36/4955",0.527777777777778,0.94888929204967,-0.344532129698485,0.6973018545216,0.99074971829944,0.8685689766848,"Ptgs2/Adcy4/Adcy3/Adcy7/Gnai3/Abhd5/Adcy9/Akt3/Prkaca/Pik3r2/Npr1/Irs1/Gnai1/Npy1r/Adcy6/Adcy1/Gnas/Adora1/Tshb",19
"Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C","47/2756","88/4955",0.534090909090909,0.960239642433039,-0.421275242625226,0.702651229396403,0.994207756116902,0.871600564090756,"Socs3/Jak1/Ifit1bl2/Mapk3/Ctnnb1/Cycs/Akt3/Traf6/Cldn15/Eif2s1/Ocln/Oas2/Hras/Bax/Map2k2/Ywhae/Pik3r2/Ripk1/Araf/Braf/Casp3/Ppp2ca/Cldn5/Traf3/Ifng/Cdk4/Casp9/Tradd/Ywhag/Cldn4/Cldn3/Ifnar1/Ldlr/Fadd/Tlr3/Irf7/Stat3/Cldn10/Tbk1/Rnasel/Sos1/Ppp2r2c/Cdk6/Cldn18/Cldn11/Ywhaz/Cldn8",47
"Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","48/2756","90/4955",0.533333333333333,0.958877600387034,-0.440720522824398,0.708907937315542,0.996176105035823,0.873326173268016,"Fos/Calml3/Gnai3/Plcb1/Akt3/Cacna1d/Gnal/Gria1/Ppp2r5e/Prkaca/Gngt2/Gng11/Clock/Creb5/Camk2a/Kif5c/Kif5b/Cacna1c/Ppp2r3d/Ppp1ca/Creb1/Mapk13/Ppp2ca/Camk2b/Gnai1/Calml4/Kcnj3/Calm1/Gnb5/Gnb1/Mapk9/Calm3/Maoa/Plcb3/Gnas/Ppp3ca/Creb3l1/Itpr2/Calm2/Ddc/Ppp2r2c/Gnao1/Ppp1cb/Gnaq/Arrb2/Atf2/Ppp2r5b/Plcb2",48
"Human Diseases","Substance dependence","mmu05031","Amphetamine addiction","28/2756","53/4955",0.528301886792453,0.949831585289044,-0.411042427952603,0.709885024996202,0.996176105035823,0.873326173268016,"Fosb/Fos/Calml3/Cacna1d/Jun/Gria1/Prkaca/Creb5/Camk2a/Cacna1c/Ppp1ca/Creb1/Camk2b/Calml4/Grin1/Calm1/Calm3/Maoa/Stx1a/Gnas/Ppp3ca/Creb3l1/Calm2/Ddc/Ppp1cb/Ppp3r1/Atf2/Hdac1",28
"Organismal Systems","Excretory system","mmu04961","Endocrine and other factor-regulated calcium reabsorption","21/2756","40/4955",0.525,0.943895137880987,-0.398817059455175,0.712912699675746,0.996324715530448,0.873456456893493,"Ap2s1/Cltc/Plcb1/Adcy9/Atp1a2/Atp1a3/Atp1b1/Pth1r/Prkaca/Atp2b1/Esr1/Atp1b2/Ap2a1/Adcy6/Plcb3/Gnas/Dnm2/Ap2a2/Atp1a1/Gnaq/Plcb2",21
"Organismal Systems","Endocrine system","mmu04913","Ovarian steroidogenesis","15/2756","29/4955",0.517241379310345,0.929945948651219,-0.423535721015043,0.730489126099189,0.999999981436611,0.876678483494359,"Ptgs2/Adcy4/Adcy3/Alox5/Adcy7/Adcy9/Prkaca/Cyp2j9/Lhb/Adcy6/Cyp2j6/Adcy1/Ldlr/Gnas/Pla2g4f",15
"Organismal Systems","Digestive system","mmu04979","Cholesterol metabolism","16/2756","31/4955",0.516129032258065,0.927946064890678,-0.450489343403602,0.737252779557854,0.999999981436611,0.876678483494359,"Pltp/Cd36/Vdac1/Lipa/Lrp2/Npc1/Vdac2/Sort1/Lrp1/Angptl8/Ldlr/Apob/Apoa2/Mylip/Stard3/Lrpap1",16
"Human Diseases","Immune disease","mmu05332","Graft-versus-host disease","16/2756","31/4955",0.516129032258065,0.927946064890678,-0.450489343403602,0.737252779557854,0.999999981436611,0.876678483494359,"Il1b/H2-K1/H2-DMb1/H2-Q7/H2-Q6/H2-Ob/H2-Q1/H2-D1/Ifng/H2-M3/H2-Q2/Klrc1/H2-T23/H2-DMa/H2-Eb2/Gzmb",16
"Organismal Systems","Nervous system","mmu04725","Cholinergic synapse","40/2756","76/4955",0.526315789473684,0.946260789855626,-0.52849107693179,0.741171208750682,0.999999981436611,0.876678483494359,"Adcy4/Mapk3/Fos/Adcy3/Jak2/Kcnj2/Adcy7/Gnai3/Plcb1/Adcy9/Akt3/Cacna1d/Hras/Prkaca/Gngt2/Gng11/Pik3r2/Creb5/Camk2a/Cacna1c/Creb1/Camk2b/Gnai1/Pik3r6/Kcnj3/Chrna7/Adcy6/Gnb5/Gnb1/Adcy1/Plcb3/Gna11/Creb3l1/Pik3cg/Itpr2/Chrm2/Gnao1/Gnaq/Kcnq5/Plcb2",40
"Human Diseases","Immune disease","mmu05330","Allograft rejection","17/2756","33/4955",0.515151515151515,0.926188591282931,-0.476227699616637,0.743725201841686,0.999999981436611,0.876678483494359,"H2-K1/H2-DMb1/H2-Q7/H2-Q6/H2-Ob/H2-Q1/H2-D1/Ifng/H2-M3/H2-Q2/H2-T23/Cd40/H2-DMa/H2-Eb2/Cd40lg/Gzmb/Il12a",17
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","41/2756","78/4955",0.525641025641026,0.945047634996837,-0.547598569121448,0.746807868051794,0.999999981436611,0.876678483494359,"Ptprc/Mapk3/Map2k7/Fos/Lcp2/Akt3/Rhoa/Jun/Cblb/Hras/Bcl10/Map3k8/Ppp2r5e/Map2k2/Pik3r2/Icos/Tec/Pak4/Ppp2r3d/Mapk13/Vav3/Ppp2ca/Vav2/Ifng/Cdk4/Plcg1/Card11/Mapk9/Ppp3ca/Pak1/Sos1/Cd40lg/Ppp2r2c/Nfatc1/Ptpn6/Dlg1/Cdc42/Nck2/Ppp3r1/Ppp2r5b/Nfkbie",41
"Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis","19/2756","37/4955",0.513513513513513,0.923243635507786,-0.524597225568179,0.755890008612722,0.999999981436611,0.876678483494359,"Stt3a/Mgat4b/Man1a/Glt28d2/Tmem258/B4galt3/Man2a1/Alg11/Dpm3/Krtcap2/Alg10b/Mgat2/Mgat3/Stt3b/B4galt1/B4galt2/Tusc3/Alg1/Man2a2",19
"Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis","7/2756","14/4955",0.5,0.898947750362845,-0.423845493803473,0.756858398113074,0.999999981436611,0.876678483494359,"Idi1/Hmgcs2/Icmt/Hmgcr/Dhdds/Acat1/Mvd",7
"Human Diseases","Immune disease","mmu05310","Asthma","7/2756","14/4955",0.5,0.898947750362845,-0.423845493803473,0.756858398113074,0.999999981436611,0.876678483494359,"H2-DMb1/H2-Ob/Epx/Cd40/H2-DMa/H2-Eb2/Cd40lg",7
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","50/2756","95/4955",0.526315789473684,0.946260789855626,-0.592024854836342,0.757406541496585,0.999999981436611,0.876678483494359,"Tlr4/Jak1/Mapk3/Map2k7/Fos/Ddx3x/Jak2/Nfatc4/Egr2/Smad4/Cycs/Ddb1/Ifih1/Akt3/Traf6/Jun/Tgfbr2/Hras/Bax/Map2k2/Pik3r2/Araf/Creb5/Myd88/Braf/Casp3/Jak3/Map2k3/Creb1/Mapk13/Traf3/Tgfbr1/Casp9/Ccne2/Mapk9/Ifnar1/Fadd/Tlr3/Creb3l1/Irf7/Stat3/Tbk1/Crebbp/Sos1/Birc5/Nfatc1/Stat5b/Atf2/Irak1/Ywhaz",50
"Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","20/2756","39/4955",0.512820512820513,0.921997692679841,-0.547442876351164,0.761621663940644,0.999999981436611,0.876678483494359,"Mapk3/Pfkm/Akt3/Hras/Erbb2/Mtor/Map2k2/Pik3r2/Idh2/Ntrk3/Pgam1/Pdk1/Tigar/Slc7a5/Sirt6/G6pdx/Hkdc1/Hk2/Ldha/Fgfr1",20
"Metabolism","Carbohydrate metabolism","mmu00500","Starch and sucrose metabolism","10/2756","20/4955",0.5,0.898947750362845,-0.506900125404477,0.768801265175563,0.999999981436611,0.876678483494359,"Mgam/Gpi1/Pygl/Pygm/Amy1/Gys1/Ugp2/Hkdc1/Gbe1/Hk2",10
"Metabolism","Glycan biosynthesis and metabolism","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series","10/2756","20/4955",0.5,0.898947750362845,-0.506900125404477,0.768801265175563,0.999999981436611,0.876678483494359,"Ggta1/B3gnt3/B3gnt5/B4galt3/B3galt2/St3gal6/B4galt4/B3galnt1/B4galt1/B4galt2",10
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","40/2756","77/4955",0.519480519480519,0.93397168868867,-0.653671647061525,0.779564874980974,0.999999981436611,0.876678483494359,"Il1b/Adcy4/Prkch/Adcy3/Calml3/Adcy7/Plcb1/Adcy9/Il1r1/Prkaca/Pik3r2/Cyp2j9/Camk2a/Cyp4a32/Cyp4a12b/Ppp1ca/Map2k3/Mapk13/Camk2b/Plcg1/Calml4/P2ry2/Calm1/Trpv4/Adcy6/Cyp2j6/Mapk9/Adcy1/Calm3/Htr2c/Plcb3/Gnas/Plcg2/Itpr2/Calm2/Pla2g4f/Ppp1cb/Gnaq/Plcb2/Prkce",40
"Genetic Information Processing","Replication and repair","mmu03410","Base excision repair","15/2756","30/4955",0.5,0.898947750362845,-0.621453286774738,0.79029342283873,0.999999981436611,0.876678483494359,"Neil1/Xrcc1/Pold4/Parp4/Ogg1/Parp1/Rfc4/Pole4/Tdg/Rfc1/Rfc2/Rfc5/Poll/Polg/Polb",15
"Organismal Systems","Immune system","mmu04622","RIG-I-like receptor signaling pathway","18/2756","36/4955",0.5,0.898947750362845,-0.681183027481171,0.802559389209047,0.999999981436611,0.876678483494359,"Rnf125/Ddx3x/Ifih1/Traf6/Ripk1/Znfx1/Azi2/Mapk13/Traf3/Tradd/Mapk9/Fadd/Irf7/Tbk1/Cyld/Il12a/Isg15/Nlrx1",18
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","29/2756","57/4955",0.508771929824561,0.914718763527105,-0.724914053018225,0.805116909272993,0.999999981436611,0.876678483494359,"Tlr4/Jak1/Mapk3/Fos/Jak2/Map3k3/Akt3/Traf6/Jun/Hras/Csnk2b/Mtor/Map2k2/Pik3r2/Myd88/Ifngr2/Map2k3/Mapk13/Eml4/Ifng/Plcg1/Rps6kb2/Ppp3ca/Stat3/Nfatc1/Ptpn6/Batf3/Ppp3r1/Nfkbie",29
"Organismal Systems","Nervous system","mmu04724","Glutamatergic synapse","39/2756","76/4955",0.513157894736842,0.922604270109236,-0.761137957368626,0.810115889478543,0.999999981436611,0.876678483494359,"Adcy4/Mapk3/Adcy3/Slc1a3/Slc38a2/Adcy7/Gnai3/Plcb1/Adcy9/Cacna1d/Gria1/Prkaca/Gngt2/Gng11/Shank3/Grik5/Slc38a3/Cacna1c/Gnai1/Grin1/Homer1/Dlg4/Kcnj3/Glul/Adcy6/Gnb5/Gnb1/Adcy1/Plcb3/Gnas/Ppp3ca/Grk2/Itpr2/Gnao1/Pla2g4f/Pld1/Gnaq/Ppp3r1/Plcb2",39
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","32/2756","63/4955",0.507936507936508,0.913216762273366,-0.776011026799374,0.81709619226969,0.999999981436611,0.876678483494359,"Hsp90aa1/Hsp90ab1/Mapk3/Ctnnb1/Mdm2/Akt3/Hras/Erbb2/Mtor/Map2k2/Pik3r2/Il1r2/Araf/Creb5/Braf/Tgfa/Creb1/Pdgfa/Casp9/Ccne2/Erg/Lef1/Tcf7/Plat/Tcf7l2/Creb3l1/Ar/Crebbp/Pdgfc/Sos1/Etv5/Fgfr1",32
"Organismal Systems","Endocrine system","mmu04914","Progesterone-mediated oocyte maturation","33/2756","65/4955",0.507692307692308,0.912777715753042,-0.792382176161333,0.820866851084297,0.999999981436611,0.876678483494359,"Hsp90aa1/Adcy4/Hsp90ab1/Mapk3/Rps6ka3/Rps6ka2/Adcy3/Adcy7/Cpeb4/Gnai3/Bub1/Adcy9/Akt3/Cpeb1/Fzr1/Cdc27/Prkaca/Pik3r2/Araf/Braf/Cdc23/Anapc16/Anapc2/Mapk13/Gnai1/Cpeb2/Rps6ka1/Adcy6/Mapk9/Adcy1/Anapc4/Cdc16/Mad2l2",33
"Human Diseases","Infectious disease: viral","mmu05162","Measles","42/2756","82/4955",0.51219512195122,0.920873305249743,-0.808791798160732,0.821588711430773,0.999999981436611,0.876678483494359,"Hspa8/Tlr4/Il1b/Jak1/Tnfaip3/Fos/Tlr7/Cycs/Ifih1/Akt3/Traf6/Eif2s1/Jun/Cblb/Oas2/Bax/Csnk2b/Cd209a/Pik3r2/Myd88/Casp3/Jak3/Rab9/Rchy1/Traf3/Cdk4/Casp9/Tradd/Ccne2/Mapk9/Ifnar1/Fadd/Bbc3/Irf7/Il2rb/Stat3/Tbk1/Cdk6/Stat5b/Irak1/Il12a/Rack1",42
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","34/2756","67/4955",0.507462686567164,0.912364880965275,-0.808453371828362,0.824534466318187,0.999999981436611,0.876678483494359,"Socs3/Rps6ka3/Rps6ka2/Agt/Cd36/Akt3/Slc2a4/Ptprf/Pygl/Mtor/Ptpa/Pik3r2/Pygm/Creb5/Gfpt1/Irs1/Ppp1ca/Ptpn1/Creb1/Ppp1r3d/Gys1/Cpt1a/Rps6kb2/Rps6ka1/Mapk9/Creb3l1/Stat3/Prkaa1/Trib3/Ogt/Ppp1cb/Prkce/Nos3/Ppargc1b",34
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","25/2756","50/4955",0.5,0.898947750362845,-0.803926742508218,0.828296762911298,0.999999981436611,0.876678483494359,"Mapk3/Gadd45b/Smad4/Gadd45g/Polk/Mdm2/Akt3/Tgfbr2/Hras/Ctbp1/Bax/Map2k2/Pik3r2/Araf/Braf/Crk/Cdk4/Tgfbr1/Runx1/Shc1/Mecom/Sos1/Cdk6/Stat5b/Hdac1",25
NA,NA,"mmu03273","Virion - Lassa virus and SFTS virus","8/2756","17/4955",0.470588235294118,0.846068470929736,-0.711674646637253,0.830591513490721,0.999999981436611,0.876678483494359,"Myh9/Myh10/Lamp2/Cd209a/Myh11/Myh14/Dag1/Pcdh1",8
NA,NA,"mmu04981","Folate transport and metabolism","9/2756","19/4955",0.473684210526316,0.851634710870063,-0.725314776591576,0.830717191499975,0.999999981436611,0.876678483494359,"Shmt2/Mthfsl/Fpgs/Mthfd1/Mthfs/Slco1b2/Mthfr/Abcc5/Slco2b1",9
"Metabolism","Amino acid metabolism","mmu00340","Histidine metabolism","7/2756","15/4955",0.466666666666667,0.839017900338655,-0.698979977862309,0.83133515694734,0.999999981436611,0.876678483494359,"Hdc/Aldh3b1/Aldh3a2/Aoc1/Maoa/Aldh3b2/Cndp2",7
"Human Diseases","Cancer: overview","mmu05206","MicroRNAs in cancer","55/2756","107/4955",0.514018691588785,0.924151892896382,-0.887892368380551,0.838039324363133,0.999999981436611,0.876678483494359,"Thbs1/Ptgs2/Mapk3/Timp3/Efna1/Mcl1/Tnc/Mdm2/Tpm1/Rhoa/Slc7a1/Hras/Rassf1/Efna3/Erbb2/Mtor/Map2k2/Pik3r2/Pim1/Rdx/Notch4/Casp3/Crk/Pak4/Fscn1/Irs1/Mdm4/Rock1/Rptor/Pdgfa/Plcg1/Pdcd4/Apc/Ccne2/Hdac5/Kif23/Shc1/Plcg2/Stat3/Mapk7/Crebbp/Dicer1/Sos1/Vegfa/Erbb3/Cdk6/Hnrnpk/Dnmt3b/Trp63/Bmi1/Itga5/Itgb3/Prkce/Hdac4/Hdac1",55
"Human Diseases","Immune disease","mmu05320","Autoimmune thyroid disease","16/2756","33/4955",0.484848484848485,0.871706909442759,-0.827740920471759,0.842208004440694,0.999999981436611,0.876678483494359,"H2-K1/H2-DMb1/H2-Q7/H2-Q6/H2-Ob/H2-Q1/H2-D1/H2-M3/H2-Q2/H2-T23/Cd40/H2-DMa/H2-Eb2/Cd40lg/Tshb/Gzmb",16
"Organismal Systems","Nervous system","mmu04727","GABAergic synapse","30/2756","60/4955",0.5,0.898947750362845,-0.881556712087262,0.844302349873172,0.999999981436611,0.876678483494359,"Adcy4/Adcy3/Slc38a2/Adcy7/Gnai3/Adcy9/Cacna1d/Gabra3/Gabarap/Prkaca/Gngt2/Gng11/Gabbr1/Slc38a3/Cacna1c/Plcl1/Gabrp/Gnai1/Glul/Adcy6/Gabre/Gnb5/Gnb1/Adcy1/Gabarapl2/Trak2/Hap1/Gnao1/Slc6a13/Gabarapl1",30
"Human Diseases","Cancer: specific types","mmu05218","Melanoma","20/2756","41/4955",0.48780487804878,0.877022195475946,-0.885128002985429,0.851462957085344,0.999999981436611,0.876678483494359,"Mapk3/Hgf/Gadd45b/Gadd45g/Polk/Mdm2/Akt3/Hras/Fgf2/Bax/Map2k2/Pik3r2/Araf/Braf/Cdk4/Pdgfa/Fgf16/Pdgfc/Cdk6/Fgfr1",20
"Organismal Systems","Immune system","mmu04664","Fc epsilon RI signaling pathway","22/2756","45/4955",0.488888888888889,0.878971133688115,-0.91297622708207,0.856181371592832,0.999999981436611,0.876678483494359,"Mapk3/Map2k7/Alox5/Lcp2/Akt3/Hras/Map2k2/Lyn/Pik3r2/Rac2/Rac1/Map2k3/Mapk13/Vav3/Vav2/Plcg1/Alox5ap/Mapk9/Plcg2/Rac3/Sos1/Pla2g4f",22
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","23/2756","47/4955",0.48936170212766,0.879821202482784,-0.926679379611842,0.858530669585868,0.999999981436611,0.876678483494359,"Socs3/Lepr/Jak2/Cd36/Akt3/Slc2a4/Mtor/Acsl4/Rxrg/Stk11/Irs1/Agrp/Tradd/Cpt1a/Acsl5/Acsbg1/Rxrb/Mapk9/Stat3/Prkaa1/Adipor2/Adipor1/Nfkbie",23
"Organismal Systems","Digestive system","mmu04974","Protein digestion and absorption","35/2756","70/4955",0.5,0.898947750362845,-0.953164184746809,0.858574704644911,0.999999981436611,0.876678483494359,"Col3a1/Mme/Col1a1/Col5a3/Col27a1/Slc38a2/Col4a3/Col12a1/Col4a1/Atp1a2/Atp1a3/Atp1b1/Ace2/Col4a5/Kcnj13/Col8a2/Col5a1/Atp1b2/Kcnn4/Col1a2/Col9a2/Eln/Col15a1/Col14a1/Col4a6/Col13a1/Cpb1/Prcp/Col23a1/Slc16a10/Atp1a1/Col18a1/Col7a1/Col4a4/Col4a2",35
"Human Diseases","Substance dependence","mmu05032","Morphine addiction","27/2756","55/4955",0.490909090909091,0.882603245810793,-0.980041321862328,0.867745412046073,0.999999981436611,0.876678483494359,"Adcy4/Pde4b/Adcy3/Adcy7/Gnai3/Adcy9/Gabra3/Prkaca/Gngt2/Gng11/Gabbr1/Gabrp/Grk6/Gnai1/Kcnj3/Adcy6/Gabre/Gnb5/Gnb1/Adcy1/Gnas/Grk2/Adora1/Gnao1/Pde7a/Pde1a/Arrb2",27
