"Site","Genus","Eigengene","r","p_raw","p_adj","is_rescue_genus"
"Lung","Comamonas","EG_DB_up",0.027972027972028,0.931234351201881,0.969806188233911,TRUE
"Lung","Acinetobacter","EG_DB_down",-0.027972027972028,0.931234351201881,0.969806188233911,TRUE
"Lung","Comamonas","EG_DB_down",0.027972027972028,0.931234351201881,0.969806188233911,TRUE
"Lung","Stenotrophomonas","EG_DB_up",0.020979020979021,0.948402225236522,0.970458090939697,TRUE
"Lung","Anaplasma","EG_DB_up",-0.020979020979021,0.948402225236522,0.970458090939697,FALSE
"Lung","Stenotrophomonas","EG_DB_down",-0.020979020979021,0.948402225236522,0.970458090939697,TRUE
"Lung","Candidatus_Arthromitus","EG_DB_down",0.013986013986014,0.965590268918779,0.976689007641984,FALSE
"Lung","Faecalibacterium","EG_DB_down",-0.013986013986014,0.965590268918779,0.976689007641984,FALSE
"Lung","Faecalibacterium","EG_DB_up",0.00699300699300699,0.982791768902848,0.982791768902848,FALSE
"Lung","Haemophilus","EG_DB_down",-0.00699300699300699,0.982791768902848,0.982791768902848,FALSE
